Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Seattle,WA,US","1/1/2019",30.8,44.1,36.6,31.1,81.05,"null",8.1,"null",65.42,25,0,0,"null",9.3,51.9,1027.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/2/2019",36,47,43.4,36.3,77,"null",12.8,"null",105,31.2,0.41,33.33,"null",7.7,89.9,1017.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/3/2019",46.1,56,51.4,44,76.63,"null",19.7,36.7,168.75,42,0.39,58.33,"null",9.2,86.7,1008.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/4/2019",39.8,51.2,47.2,41,79.38,"null",15,32.2,76.67,47,0,0,"null",9.9,65.7,1008.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/5/2019",41,50,46.4,41,81.69,"null",33.3,46.1,108.33,32.2,0.18,40,"null",9.6,83.5,993.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/6/2019",37.1,47,41.2,35.1,79.15,"null",11.4,18.3,158.64,30.5,0.26,29.17,"null",9.5,82.3,1005.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/7/2019",37.1,45,40.7,32,71.27,"null",8.1,"null",132.73,32.8,0,0,"null",9.9,58.6,1020.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/8/2019",42.2,47,44.3,38.6,81.01,"null",11.4,"null",154.76,36.7,0.34,62.5,"null",9.6,91.6,1009.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/9/2019",45,52.1,48.8,43.4,82.06,"null",15,"null",140.83,42.3,0.27,62.5,"null",9.6,87.5,1010,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/10/2019",41,53.1,47.3,42.6,83.97,"null",8.1,"null",55.83,46,0,0,"null",9.5,64.4,1017.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/11/2019",33.2,55.1,44.9,38.5,78.85,"null",8.1,"null",82.5,"null",0,0,"null",9.9,22.4,1014,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","1/12/2019",33.2,56,42.5,35.7,78.47,"null",3.4,"null",26.67,"null",0,0,"null",9.8,22.4,1018.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","1/13/2019",30.8,53.1,39.9,33,77.73,"null",5.8,"null",106.67,30.2,0,0,"null",9.9,0,1020.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","1/14/2019",29,51.2,39.5,32.9,79.1,"null",5.8,"null",94.78,23.9,0,0,"null",7.8,9.5,1014.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","1/15/2019",29,47.9,37.9,31.6,79.12,"null",5.8,"null",31.04,22.9,0,0,"null",9.3,40.6,1009.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/16/2019",35.1,52.1,47.1,35.6,65.71,"null",10.3,19.7,137.92,30.9,0.06,8.33,"null",9.8,86.1,1002.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/17/2019",47,55.1,50.2,40.5,69.9,"null",18.3,26.4,171.74,42.3,0.12,29.17,"null",9.8,84.9,1008,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/18/2019",45,53.1,48.7,41.6,77.1,"null",15,25.3,145.83,40.7,0.3,37.5,"null",9.5,67.1,1015.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","1/19/2019",38.9,51.2,45.3,39.5,80.39,"null",15,24.2,148.7,38.9,0.07,8.33,"null",9.9,36.9,1019.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","1/20/2019",35.1,47,40.6,35.4,82.39,"null",10.3,18.3,130,31.1,0,0,"null",9.9,66,1016.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/21/2019",38.9,47,42,34.5,74.62,"null",9.2,"null",130,33.3,0,0,"null",9.9,68.9,1028.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/22/2019",44.1,52.1,47.3,44.2,89.24,"null",18.3,34.4,182.08,38.8,0.63,62.5,"null",6,83.4,1020,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/23/2019",44.1,50,47,42.5,84.43,"null",8.1,"null",65.91,42,0.09,16.67,"null",6.9,90.4,1030,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","1/24/2019",42.2,47.9,45.5,39.9,80.64,"null",8.1,"null",65.83,44.2,0,0,"null",9.3,77.1,1032.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","1/25/2019",35.1,50,43.4,36.9,78.55,"null",5.8,"null",51.3,36.7,0,0,"null",9,35.6,1034.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/26/2019",35.1,52.1,43,37.4,81.2,"null",6.9,"null",95.71,31.1,0,0,"null",7.7,36.9,1030.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/27/2019",38,44.1,42.2,37.5,83.44,"null",5.8,"null",72,35.7,0,0,"null",8.6,94.5,1028.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","1/28/2019",33.2,50,41.4,31.8,69.66,"null",8.1,"null",149.13,32.3,0,0,"null",9.9,17.2,1023.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","1/29/2019",32,53.1,41.3,29.5,65.15,"null",6.9,"null",146.36,26.4,0,0,"null",9.9,3.5,1018.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","1/30/2019",34.1,50,42.8,32.7,68.72,"null",5.8,"null",70.48,31.2,0,0,"null",9.9,41.6,1013.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","1/31/2019",41,54,49.1,37.8,66.11,"null",9.2,"null",126.88,35.2,0.18,16.67,"null",9.5,86.9,1006.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/1/2019",44.1,51.2,47.8,44.4,87.75,"null",10.3,18.3,151.74,39.5,0.34,50,"null",8.2,72.8,1003.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","2/2/2019",39.8,47.9,44.2,37.6,77.6,"null",12.8,20.8,152.17,32.4,0.02,4.17,"null",9.5,76.9,999,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/3/2019",26.1,42.2,33.8,28.2,80.01,"null",15,21.9,231.43,16.7,0.21,45.83,"null",4.6,84.7,997.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/4/2019",16.1,29,24.8,16.8,71.94,"null",11.4,24.2,110.59,7.5,0,0,"null",8.5,41.1,1007.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/5/2019",19.1,34.1,26.5,17.9,71.28,"null",6.9,"null",89.5,12.2,0,0,"null",9.8,24,1017.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","2/6/2019",20.9,36,28,19.6,71.77,"null",5.8,"null",62.17,13.2,0,0,"null",9.9,3.4,1027.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","2/7/2019",24.2,38.9,33.2,24,70.08,"null",6.9,"null",97.83,23,0,0,"null",9.9,69.6,1025,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/8/2019",29.9,36,32,28.4,86.5,"null",13.9,"null",121.52,22,0.56,62.5,"null",2.7,76.3,1008.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/9/2019",15.2,34.1,27.4,20.8,76.44,"null",11.4,16.1,120,6.4,0.03,8.33,"null",8.7,29.2,1009.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","2/10/2019",20,36,31.5,25.9,79.93,"null",21.9,28.9,145,15.2,0.11,8.33,"null",7.7,79.2,1006.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/11/2019",32,34.1,33.5,30.9,90.46,"null",9.2,"null",104.17,26.7,1.09,83.33,"null",4.3,87.4,1006.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/12/2019",34.1,39.8,36.4,33.4,88.96,"null",10.3,19.7,134.58,26.7,0.17,29.17,"null",8.5,91.1,1005,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/13/2019",29.9,39.8,36,29.2,76.43,"null",5.8,"null",159.58,27.4,0,0,"null",9.7,67.6,999.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/14/2019",36,43.1,39.4,34,81.5,"null",13.9,"null",122.92,30.3,0.17,33.33,"null",9.5,88.6,992.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/15/2019",34.1,46.1,39.6,33.9,80.44,"null",10.3,17.2,93.75,29.8,0.02,4.17,"null",9.7,75.3,1005.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/16/2019",33.2,44.1,38.2,35.2,88.79,"null",8.1,"null",96.25,28.7,0.26,41.67,"null",8,81.5,1013.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/17/2019",33.2,44.1,37.4,32.6,83.43,"null",6.9,"null",105,29.2,0.07,8.33,"null",8.6,76.9,1025.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/18/2019",37.1,44.1,39.8,35.3,84.15,"null",8.1,"null",104.13,32.2,0.02,4.17,"null",9.6,84.9,1027.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/19/2019",38,44.1,40.7,35.8,82.44,"null",10.3,17.2,96.36,34.4,0.24,29.17,"null",9.3,85.4,1014.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/20/2019",30.8,43.1,39.2,31.4,73.73,"null",8.1,"null",122.94,27.5,0.01,4.17,"null",9.7,74.1,1014.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","2/21/2019",35.1,47,39.2,27.9,64.6,"null",10.3,"null",172.61,27.4,0,0,"null",9.9,37.3,1019.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/22/2019",37.1,42.2,39.6,33.4,78.74,"null",15,25.8,171.46,31.6,0.12,12.5,"null",9.7,92.7,1015.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/23/2019",37.1,46.1,40.9,34.3,77.73,"null",10.3,"null",102.61,32.2,0.11,16.67,"null",9.5,84.4,1017.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","2/24/2019",30.8,43.1,38.4,28.9,68.87,"null",6.9,"null",35.5,30.9,0,0,"null",9.9,57.2,1013.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/25/2019",28.1,44.1,37.9,20.4,50.05,"null",13.9,24.2,137.73,24.4,0,0,"null",9.9,42.3,1012.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/26/2019",33.2,44.1,37.3,12.3,35.72,"null",17.2,28.7,106.84,28.7,0,0,"null",9.9,54.5,1016,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/27/2019",29,43.1,37,22.5,58.14,"null",9.2,"null",133.81,22.8,0,0,"null",9.9,67.6,1016,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","2/28/2019",34.1,47.9,41.4,26.8,58.23,"null",5.8,"null",54.09,32.3,0,0,"null",9.9,43.7,1019.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/1/2019",35.1,48.8,42.2,28.8,60.38,"null",10.3,"null",154.55,33.4,0,0,"null",9.9,46.8,1020.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/2/2019",28.1,50,39.5,23.1,52.84,"null",13.9,20.8,101.36,36.5,0,0,"null",9.9,19.1,1022.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/3/2019",25.1,47.9,36.7,10.2,34.71,"null",9.2,"null",56.19,20.9,0,0,"null",9.9,2.3,1024.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/4/2019",27,45,36.6,9,33.66,"null",11.4,"null",73.18,32,0,0,"null",9.9,1.1,1023,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/5/2019",36,47.9,41.2,20.8,46.09,"null",12.8,"null",122.14,33.4,0,0,"null",9.9,21.2,1010.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/6/2019",32,42.2,36.8,31.6,81.92,"null",9.2,"null",156.36,26.2,0.26,33.33,"null",7.8,84.1,1006.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","3/7/2019",34.1,45,38.7,32.3,77.96,"null",11.4,"null",160,27.3,0.01,4.17,"null",9.6,74.1,1015.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","3/8/2019",29,41,34.4,30.4,85.7,"null",6.9,"null",78.26,25,0.06,16.67,"null",7.7,53.2,1016,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","3/9/2019",29,47,38.6,29,70.21,"null",9.2,"null",137.27,23.9,0,0,"null",9.3,18,1019.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/10/2019",30.8,52.1,40.6,25.7,57.47,"null",9.2,"null",167.62,22.7,0,0,"null",9.9,3.9,1023.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/11/2019",36,51.2,43.4,32.2,68.24,"null",11.4,24.1,156.09,30.3,0.74,45.83,"null",8.9,80.8,1013.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","3/12/2019",35.1,46.1,40.9,35.5,81.61,"null",8.1,"null",118.1,30,0.02,12.5,"null",9.8,73.5,1016.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","3/13/2019",38.9,52.1,44.9,33.4,65.34,"null",6.9,"null",117.89,33.9,0,0,"null",9.9,46,1028.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/14/2019",41,55.1,48.4,34,58.82,"null",9.2,"null",97.92,37.8,0,0,"null",9.9,70.8,1028.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/15/2019",42.2,59,50,36.9,62.3,"null",9.2,"null",120.43,"null",0,0,"null",9.9,25.5,1026,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/16/2019",43.1,60.2,50.7,37.8,62.85,"null",5.8,"null",103.81,46,0,0,"null",9.9,29.1,1025.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/17/2019",42.2,62.1,51.7,38.7,62.3,"null",10.3,"null",162.27,42.5,0,0,"null",9.9,1.1,1024.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/18/2019",44.1,73.1,59.4,30.2,36.29,"null",15,19.7,144.78,"null",0,0,"null",9.9,0,1019.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/19/2019",52.1,79.1,66.2,24.7,23.56,"null",18.3,31.6,112.27,"null",0,0,"null",9.9,0,1014.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/20/2019",46.1,79.1,61.3,31.3,37.38,"null",20.8,28.9,192,41.6,0,0,"null",9.9,6.4,1013.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/21/2019",47.9,60.2,53,42.7,68.54,"null",12.8,"null",143.26,47,0,0,"null",9.9,49.9,1016.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/22/2019",42.9,65.9,53.1,43.2,69.85,"null",16.1,27.7,125,44.9,0.01,4.17,"null",9.9,46.2,1016.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","3/23/2019",47,59,52.3,39.6,62.66,"null",6.9,"null",66.19,"null",0,0,"null",9.9,46.7,1022.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/24/2019",45,56,52.7,41.3,65.41,"null",8.1,"null",93,43.6,0,0,"null",9.9,61.7,1021.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/25/2019",45,57.8,51,41.6,71.23,"null",11.4,18.3,252.31,41.8,0.16,26.67,"null",9.1,65.6,1013.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","3/26/2019",43.1,57.8,50.1,33.9,55.65,"null",9.2,"null",193.68,38.9,0,0,"null",9.9,21.5,1016.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/27/2019",45,60.2,51.9,35.6,56.07,"null",13.9,20.8,155.45,43.1,0,0,"null",9.9,65.4,1014.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/28/2019",44.1,64.1,53.7,35.7,53.69,"null",8.1,"null",118.57,41.5,0,0,"null",9.9,44.8,1021.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/29/2019",42.2,63,52.4,38.5,61.33,"null",6.9,"null",135.45,38.9,0,0,"null",9.9,30,1028.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","3/30/2019",43.1,64.1,54.1,39.1,59.25,"null",9.2,"null",128.26,47,0,0,"null",9.9,4.6,1026.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","3/31/2019",47,65.9,55.6,38.9,56.16,"null",9.2,"null",147.83,"null",0,0,"null",9.9,9.4,1020.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Clear"
"Seattle,WA,US","4/1/2019",51.2,66.8,58,39.1,50.32,"null",9.2,"null",101.5,"null",0,0,"null",9.9,45.7,1013,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","4/2/2019",53.1,66.8,58.8,40.8,54.95,"null",9.2,"null",190,"null",0,0,"null",9.9,81.5,1008.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","4/3/2019",44.1,59,51.8,41.9,69.2,"null",16.1,33.3,166.67,42.5,0.01,4.17,"null",9.9,49.5,1014.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","4/4/2019",50,64.1,55.7,42.4,64.27,"null",8.1,"null",118.95,"null",0.18,33.33,"null",9.7,57.8,1010,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","4/5/2019",44.1,56.9,50.4,42,73.08,"null",19,28.9,156.67,41.5,0.3,29.17,"null",9,67.3,1006.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","4/6/2019",45,56.9,50.3,40.9,71.33,"null",16.1,30.5,138.33,42.3,0.44,45.83,"null",9.4,78.3,1009.5,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/7/2019",47,56,50.7,42.5,74.21,"null",8.1,"null",75.22,46,0.01,4.17,"null",9.6,72.1,1016.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","4/8/2019",47,61.1,52.6,46.4,79.83,"null",6.9,"null",180,44.7,0.24,41.67,"null",8.4,76,1015.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/9/2019",47,57.8,51.2,40.7,67.5,"null",10.3,20.8,150.43,42.3,0,0,"null",9.9,80.8,1025.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","4/10/2019",46.1,54,49.2,43.6,81.02,"null",16.1,26.4,116.09,42,0.38,45.83,"null",7.5,92.8,1022.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/11/2019",47.9,55.1,51.2,45.7,81.42,"null",12.8,21.9,172.61,45.3,0.48,33.33,"null",7.9,84.1,1015.6,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/12/2019",47,59,51.7,42,70.37,"null",12.8,"null",140.5,41.5,0.01,4.17,"null",9.8,89.1,1016.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/13/2019",44.1,52.1,47.4,39.2,73.22,"null",16.1,27,177.62,39.5,0.05,20.83,"null",9.8,77.3,1012.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/14/2019",43.1,51.2,46.4,37.3,70.94,"null",11.4,19.7,174.58,38.9,0.01,8.33,"null",9.9,83.1,1012.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/15/2019",46.1,56,50.8,37.8,62.78,"null",11.4,"null",160.43,44.2,0.01,4.17,"null",9.7,70,1009.3,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","4/16/2019",48.8,56.9,51.8,44.3,75.74,"null",13.9,17.2,190.91,43.4,0.13,16.67,"null",9.7,78.2,1019.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/17/2019",52.1,62.1,57.1,45.4,65.42,"null",18.3,23,133.64,"null",0.06,8.33,"null",9.9,84,1025.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/18/2019",53.7,63,58.3,49.7,73.95,"null",11.4,"null",166.88,"null",0.07,20.83,"null",9.9,81.3,1019,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/19/2019",45,56,52.4,47.7,84.19,"null",5.8,"null",97.5,48,0.19,45.83,"null",9.2,74.2,1015.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","4/20/2019",45,60.2,52.5,42.6,69.75,"null",8.1,"null",125,41.1,0,0,"null",9.9,55.3,1020.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","4/21/2019",45,60.2,53,40.7,63.83,"null",11.4,17.2,181.5,40.6,0,0,"null",9.9,44.8,1026,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","4/22/2019",50,57.8,53.4,46.3,77.69,"null",12.8,"null",160.48,"null",0.14,20.83,"null",9,79.3,1023.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","4/23/2019",47.9,62.1,53.9,42.3,64.89,"null",10.3,"null",76,47,0,0,"null",9.9,85.8,1023.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
